ReleaseIndex,Version,CommitId,FilePath,RuleSet,Rule,Priority,Line,Description
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka-monitor/src/main/java/org/apache/storm/kafka/monitor/KafkaOffsetLagUtil.java,Design,AvoidDeeplyNestedIfStmts,3,117,Deeply nested if..then statements are hard to read
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka-monitor/src/main/java/org/apache/storm/kafka/monitor/KafkaOffsetLagUtil.java,Design,CognitiveComplexity,3,254,"The method 'getOffsetLags(OldKafkaSpoutOffsetQuery)' has a cognitive complexity of 23, current threshold is 15"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka-monitor/src/main/java/org/apache/storm/kafka/monitor/KafkaOffsetLagUtil.java,Design,CognitiveComplexity,3,283,"The method 'getLeadersAndTopicPartitions(OldKafkaSpoutOffsetQuery)' has a cognitive complexity of 30, current threshold is 15"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka-monitor/src/main/java/org/apache/storm/kafka/monitor/KafkaOffsetLagUtil.java,Design,CyclomaticComplexity,3,283,The method 'getLeadersAndTopicPartitions(OldKafkaSpoutOffsetQuery)' has a cyclomatic complexity of 12.
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka-monitor/src/main/java/org/apache/storm/kafka/monitor/KafkaOffsetLagUtil.java,Design,AvoidDeeplyNestedIfStmts,3,310,Deeply nested if..then statements are hard to read
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka-monitor/src/main/java/org/apache/storm/kafka/monitor/KafkaOffsetLagUtil.java,Design,CognitiveComplexity,3,344,"The method 'getLogHeadOffsets(Map<String, List<TopicPartition>>)' has a cognitive complexity of 16, current threshold is 15"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka-monitor/src/main/java/org/apache/storm/kafka/monitor/KafkaOffsetLagUtil.java,Design,CognitiveComplexity,3,376,"The method 'getOldConsumerOffsetsFromZk(Map<String, List<Integer>>, OldKafkaSpoutOffsetQuery)' has a cognitive complexity of 17, current threshold is 15"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka-monitor/src/main/java/org/apache/storm/kafka/monitor/KafkaOffsetLagUtil.java,Design,CyclomaticComplexity,3,376,"The method 'getOldConsumerOffsetsFromZk(Map<String, List<Integer>>, OldKafkaSpoutOffsetQuery)' has a cyclomatic complexity of 10."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka-monitor/src/main/java/org/apache/storm/kafka/monitor/NewKafkaSpoutOffsetQuery.java,Design,CyclomaticComplexity,3,62,The method 'equals(Object)' has a cyclomatic complexity of 13.
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka-monitor/src/main/java/org/apache/storm/kafka/monitor/OldKafkaSpoutOffsetQuery.java,Design,CognitiveComplexity,3,67,"The method 'equals(Object)' has a cognitive complexity of 15, current threshold is 15"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka-monitor/src/main/java/org/apache/storm/kafka/monitor/OldKafkaSpoutOffsetQuery.java,Design,CyclomaticComplexity,3,67,The method 'equals(Object)' has a cyclomatic complexity of 26.
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka/src/jvm/org/apache/storm/kafka/ExponentialBackoffMsgRetryManager.java,Design,AvoidDeeplyNestedIfStmts,3,85,Deeply nested if..then statements are hard to read
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka/src/jvm/org/apache/storm/kafka/KafkaConfig.java,Design,DataClass,3,27,"The class 'KafkaConfig' is suspected to be a Data Class (WOC=0.000%, NOPA=14, NOAM=0, WMC=2)"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka/src/jvm/org/apache/storm/kafka/KafkaUtils.java,Design,CognitiveComplexity,3,111,"The method 'getValueAndReset()' has a cognitive complexity of 20, current threshold is 15"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka/src/jvm/org/apache/storm/kafka/KafkaUtils.java,Design,CyclomaticComplexity,3,111,The method 'getValueAndReset()' has a cyclomatic complexity of 10.
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka/src/jvm/org/apache/storm/kafka/KafkaUtils.java,Design,CyclomaticComplexity,3,187,"The method 'fetchMessages(KafkaConfig, SimpleConsumer, Partition, long)' has a cyclomatic complexity of 13."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka/src/jvm/org/apache/storm/kafka/PartitionManager.java,Design,CognitiveComplexity,3,84,"The constructor 'PartitionManager(DynamicPartitionConnections, String, ZkState, Map, SpoutConfig, Partition, PartitionManager)' has a cognitive complexity of 17, current threshold is 15"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka/src/jvm/org/apache/storm/kafka/PartitionManager.java,Design,CyclomaticComplexity,3,84,"The constructor 'PartitionManager(DynamicPartitionConnections, String, ZkState, Map, SpoutConfig, Partition, PartitionManager)' has a cyclomatic complexity of 12."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka/src/jvm/org/apache/storm/kafka/PartitionManager.java,Design,CognitiveComplexity,3,180,"The method 'next(SpoutOutputCollector)' has a cognitive complexity of 25, current threshold is 15"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka/src/jvm/org/apache/storm/kafka/PartitionManager.java,Design,CyclomaticComplexity,3,180,The method 'next(SpoutOutputCollector)' has a cyclomatic complexity of 11.
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka/src/jvm/org/apache/storm/kafka/PartitionManager.java,Design,CognitiveComplexity,3,220,"The method 'fill()' has a cognitive complexity of 30, current threshold is 15"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka/src/jvm/org/apache/storm/kafka/PartitionManager.java,Design,CyclomaticComplexity,3,220,The method 'fill()' has a cyclomatic complexity of 14.
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka/src/jvm/org/apache/storm/kafka/PartitionManager.java,Design,AvoidDeeplyNestedIfStmts,3,283,Deeply nested if..then statements are hard to read
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka/src/jvm/org/apache/storm/kafka/PartitionManager.java,Design,AvoidDeeplyNestedIfStmts,3,288,Deeply nested if..then statements are hard to read
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka/src/jvm/org/apache/storm/kafka/SpoutConfig.java,Design,DataClass,3,24,"The class 'SpoutConfig' is suspected to be a Data Class (WOC=0.000%, NOPA=11, NOAM=0, WMC=1)"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka/src/jvm/org/apache/storm/kafka/bolt/KafkaBolt.java,Design,CognitiveComplexity,3,116,"The method 'process(Tuple)' has a cognitive complexity of 17, current threshold is 15"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka/src/jvm/org/apache/storm/kafka/bolt/KafkaBolt.java,Design,AvoidDeeplyNestedIfStmts,3,132,Deeply nested if..then statements are hard to read
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka/src/jvm/org/apache/storm/kafka/trident/TridentKafkaEmitter.java,Design,TooManyMethods,3,52,"This class has too many methods, consider refactoring it."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka/src/jvm/org/apache/storm/kafka/trident/TridentKafkaEmitter.java,Design,CognitiveComplexity,3,165,"The method 'reEmitPartitionBatch(TransactionAttempt, TridentCollector, Partition, Map)' has a cognitive complexity of 15, current threshold is 15"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka/src/jvm/org/apache/storm/kafka/trident/TridentKafkaEmitter.java,Design,AvoidDeeplyNestedIfStmts,3,177,Deeply nested if..then statements are hard to read
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka/src/jvm/org/apache/storm/kafka/trident/TridentKafkaEmitter.java,Design,AvoidDeeplyNestedIfStmts,3,180,Deeply nested if..then statements are hard to read
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kafka/src/jvm/org/apache/storm/kafka/trident/TridentKafkaState.java,Design,CyclomaticComplexity,3,75,"The method 'updateState(List<TridentTuple>, TridentCollector)' has a cyclomatic complexity of 10."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kinesis/src/main/java/org/apache/storm/kinesis/spout/KinesisConfig.java,Design,DataClass,3,26,"The class 'KinesisConfig' is suspected to be a Data Class (WOC=11.111%, NOPA=0, NOAM=8, WMC=32)"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kinesis/src/main/java/org/apache/storm/kinesis/spout/KinesisConfig.java,Design,CyclomaticComplexity,3,59,The method 'validate()' has a cyclomatic complexity of 22.
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kinesis/src/main/java/org/apache/storm/kinesis/spout/KinesisConnectionInfo.java,Design,DataClass,3,34,"The class 'KinesisConnectionInfo' is suspected to be a Data Class (WOC=20.000%, NOPA=0, NOAM=4, WMC=15)"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kinesis/src/main/java/org/apache/storm/kinesis/spout/KinesisMessageId.java,Design,CyclomaticComplexity,3,54,The method 'equals(Object)' has a cyclomatic complexity of 13.
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kinesis/src/main/java/org/apache/storm/kinesis/spout/KinesisRecordsManager.java,Design,CyclomaticComplexity,3,39,The class 'KinesisRecordsManager' has a total cyclomatic complexity of 88 (highest 13).
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kinesis/src/main/java/org/apache/storm/kinesis/spout/KinesisRecordsManager.java,Design,TooManyMethods,3,39,"This class has too many methods, consider refactoring it."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kinesis/src/main/java/org/apache/storm/kinesis/spout/KinesisRecordsManager.java,Design,CognitiveComplexity,3,93,"The method 'next(SpoutOutputCollector)' has a cognitive complexity of 16, current threshold is 15"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kinesis/src/main/java/org/apache/storm/kinesis/spout/KinesisRecordsManager.java,Design,CyclomaticComplexity,3,93,The method 'next(SpoutOutputCollector)' has a cyclomatic complexity of 10.
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kinesis/src/main/java/org/apache/storm/kinesis/spout/KinesisRecordsManager.java,Design,AvoidDeeplyNestedIfStmts,3,102,Deeply nested if..then statements are hard to read
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kinesis/src/main/java/org/apache/storm/kinesis/spout/KinesisRecordsManager.java,Design,AvoidDeeplyNestedIfStmts,3,105,Deeply nested if..then statements are hard to read
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kinesis/src/main/java/org/apache/storm/kinesis/spout/KinesisRecordsManager.java,Design,CognitiveComplexity,3,189,"The method 'commit()' has a cognitive complexity of 28, current threshold is 15"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kinesis/src/main/java/org/apache/storm/kinesis/spout/KinesisRecordsManager.java,Design,CyclomaticComplexity,3,189,The method 'commit()' has a cyclomatic complexity of 13.
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kinesis/src/main/java/org/apache/storm/kinesis/spout/KinesisRecordsManager.java,Design,AvoidDeeplyNestedIfStmts,3,205,Deeply nested if..then statements are hard to read
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kinesis/src/main/java/org/apache/storm/kinesis/spout/KinesisRecordsManager.java,Design,CognitiveComplexity,3,252,"The method 'fetchFailedRecords(KinesisMessageId)' has a cognitive complexity of 17, current threshold is 15"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kinesis/src/main/java/org/apache/storm/kinesis/spout/KinesisRecordsManager.java,Design,CyclomaticComplexity,3,252,The method 'fetchFailedRecords(KinesisMessageId)' has a cyclomatic complexity of 10.
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kinesis/src/main/java/org/apache/storm/kinesis/spout/KinesisRecordsManager.java,Design,AvoidDeeplyNestedIfStmts,3,274,Deeply nested if..then statements are hard to read
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kinesis/src/main/java/org/apache/storm/kinesis/spout/KinesisRecordsManager.java,Design,CognitiveComplexity,3,296,"The method 'fetchNewRecords()' has a cognitive complexity of 16, current threshold is 15"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-kinesis/src/main/java/org/apache/storm/kinesis/spout/ZkInfo.java,Design,DataClass,3,23,"The class 'ZkInfo' is suspected to be a Data Class (WOC=12.500%, NOPA=0, NOAM=7, WMC=24)"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-mqtt/src/main/java/org/apache/storm/mqtt/common/MqttOptions.java,Design,DataClass,3,26,"The class 'MqttOptions' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=30, WMC=36)"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-mqtt/src/main/java/org/apache/storm/mqtt/common/MqttOptions.java,Design,TooManyMethods,3,251,"This class has too many methods, consider refactoring it."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-mqtt/src/main/java/org/apache/storm/mqtt/spout/MqttSpout.java,Design,TooManyMethods,3,46,"This class has too many methods, consider refactoring it."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-mqtt/src/main/java/org/apache/storm/mqtt/ssl/DefaultKeyStoreLoader.java,Design,DataClass,3,27,"The class 'DefaultKeyStoreLoader' is suspected to be a Data Class (WOC=25.000%, NOPA=0, NOAM=6, WMC=11)"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-opentsdb/src/main/java/org/apache/storm/opentsdb/bolt/OpenTsdbBolt.java,Design,CognitiveComplexity,3,111,"The method 'execute(Tuple)' has a cognitive complexity of 33, current threshold is 15"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-opentsdb/src/main/java/org/apache/storm/opentsdb/bolt/OpenTsdbBolt.java,Design,CyclomaticComplexity,3,111,The method 'execute(Tuple)' has a cyclomatic complexity of 15.
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-opentsdb/src/main/java/org/apache/storm/opentsdb/bolt/OpenTsdbBolt.java,Design,AvoidDeeplyNestedIfStmts,3,129,Deeply nested if..then statements are hard to read
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-pmml/src/main/java/org/apache/storm/pmml/model/jpmml/JpmmlModelOutputs.java,Design,TooManyMethods,3,40,"This class has too many methods, consider refactoring it."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-redis/src/main/java/org/apache/storm/redis/bolt/RedisFilterBolt.java,Design,CyclomaticComplexity,3,90,The method 'process(Tuple)' has a cyclomatic complexity of 10.
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-redis/src/main/java/org/apache/storm/redis/bolt/RedisLookupBolt.java,Design,CyclomaticComplexity,3,75,The method 'process(Tuple)' has a cyclomatic complexity of 11.
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-redis/src/main/java/org/apache/storm/redis/bolt/RedisStoreBolt.java,Design,CyclomaticComplexity,3,70,The method 'process(Tuple)' has a cyclomatic complexity of 12.
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-redis/src/main/java/org/apache/storm/redis/common/config/JedisPoolConfig.java,Design,DataClass,3,27,"The class 'JedisPoolConfig' is suspected to be a Data Class (WOC=16.667%, NOPA=0, NOAM=5, WMC=8)"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-redis/src/main/java/org/apache/storm/redis/state/RedisKeyValueState.java,Design,TooManyMethods,3,42,"This class has too many methods, consider refactoring it."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/Options.java,Design,DataClass,3,31,"The class 'Options' is suspected to be a Data Class (WOC=0.000%, NOPA=6, NOAM=0, WMC=0)"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/RedisClusterMapState.java,Design,TooManyMethods,3,48,"This class has too many methods, consider refactoring it."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/RedisMapState.java,Design,TooManyMethods,3,49,"This class has too many methods, consider refactoring it."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-solr/src/main/java/org/apache/storm/solr/schema/CopyField.java,Design,DataClass,3,23,"The class 'CopyField' is suspected to be a Data Class (WOC=20.000%, NOPA=0, NOAM=4, WMC=5)"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-solr/src/main/java/org/apache/storm/solr/schema/Field.java,Design,DataClass,3,23,"The class 'Field' is suspected to be a Data Class (WOC=20.000%, NOPA=0, NOAM=4, WMC=5)"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-solr/src/main/java/org/apache/storm/solr/schema/FieldType.java,Design,DataClass,3,25,"The class 'FieldType' is suspected to be a Data Class (WOC=14.286%, NOPA=0, NOAM=6, WMC=7)"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,external/storm-solr/src/main/java/org/apache/storm/solr/schema/Schema.java,Design,DataClass,3,30,"The class 'Schema' is suspected to be a Data Class (WOC=6.667%, NOPA=0, NOAM=14, WMC=15)"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-buildtools/storm-maven-plugins/src/main/java/org/apache/storm/maven/plugin/versioninfo/VersionInfoMojo.java,Design,TooManyMethods,3,45,"This class has too many methods, consider refactoring it."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-buildtools/storm-maven-plugins/src/main/java/org/apache/storm/maven/plugin/versioninfo/VersionInfoMojo.java,Design,AvoidDeeplyNestedIfStmts,3,118,Deeply nested if..then statements are hard to read
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-buildtools/storm-maven-plugins/src/main/java/org/apache/storm/maven/plugin/versioninfo/VersionInfoMojo.java,Design,AvoidDeeplyNestedIfStmts,3,153,Deeply nested if..then statements are hard to read
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/Config.java,Design,GodClass,3,50,"Possible God Class (WMC=48, ATFD=7, TCC=0.000%)"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/Config.java,Design,TooManyMethods,3,50,"This class has too many methods, consider refactoring it."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/Constants.java,Design,DataClass,3,24,"The class 'Constants' is suspected to be a Data Class (WOC=0.000%, NOPA=9, NOAM=0, WMC=0)"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/StormSubmitter.java,Design,CyclomaticComplexity,3,56,The class 'StormSubmitter' has a total cyclomatic complexity of 86 (highest 17).
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/StormSubmitter.java,Design,GodClass,3,56,"Possible God Class (WMC=86, ATFD=12, TCC=13.846%)"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/StormSubmitter.java,Design,TooManyMethods,3,56,"This class has too many methods, consider refactoring it."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/StormSubmitter.java,Design,CognitiveComplexity,3,199,"The method 'submitTopologyAs(String, Map, StormTopology, SubmitOptions, ProgressListener, String)' has a cognitive complexity of 19, current threshold is 15"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/StormSubmitter.java,Design,CyclomaticComplexity,3,199,"The method 'submitTopologyAs(String, Map, StormTopology, SubmitOptions, ProgressListener, String)' has a cyclomatic complexity of 17."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/StormSubmitter.java,Design,CyclomaticComplexity,3,471,"The method 'submitJarAs(Map, String, ProgressListener, NimbusClient)' has a cyclomatic complexity of 10."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/blobstore/BlobKeySequenceInfo.java,Design,DataClass,3,20,"The class 'BlobKeySequenceInfo' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=4, WMC=4)"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/blobstore/BlobStore.java,Design,TooManyMethods,3,62,"This class has too many methods, consider refactoring it."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/blobstore/BlobStoreAclHandler.java,Design,CyclomaticComplexity,3,45,The class 'BlobStoreAclHandler' has a total cyclomatic complexity of 100 (highest 7).
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/blobstore/BlobStoreAclHandler.java,Design,GodClass,3,45,"Possible God Class (WMC=100, ATFD=9, TCC=8.300%)"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/blobstore/BlobStoreAclHandler.java,Design,TooManyMethods,3,45,"This class has too many methods, consider refactoring it."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/blobstore/BlobStoreUtils.java,Design,GodClass,3,48,"Possible God Class (WMC=49, ATFD=20, TCC=22.727%)"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/blobstore/BlobStoreUtils.java,Design,TooManyMethods,3,48,"This class has too many methods, consider refactoring it."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/blobstore/BlobStoreUtils.java,Design,CognitiveComplexity,3,119,"The method 'downloadMissingBlob(Map, BlobStore, String, Set<NimbusInfo>)' has a cognitive complexity of 17, current threshold is 15"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/blobstore/BlobStoreUtils.java,Design,CyclomaticComplexity,3,119,"The method 'downloadMissingBlob(Map, BlobStore, String, Set<NimbusInfo>)' has a cyclomatic complexity of 11."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/blobstore/BlobStoreUtils.java,Design,CyclomaticComplexity,3,168,"The method 'downloadUpdatedBlob(Map, BlobStore, String, Set<NimbusInfo>)' has a cyclomatic complexity of 10."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/blobstore/BlobStoreUtils.java,Design,CyclomaticComplexity,3,231,"The method 'updateKeyForBlobStore(Map, BlobStore, CuratorFramework, String, NimbusInfo)' has a cyclomatic complexity of 10."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/blobstore/FileBlobStoreImpl.java,Design,TooManyMethods,3,45,"This class has too many methods, consider refactoring it."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/blobstore/FileBlobStoreImpl.java,Design,CognitiveComplexity,3,192,"The method 'fullCleanup(long)' has a cognitive complexity of 15, current threshold is 15"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/blobstore/KeySequenceNumber.java,Design,CognitiveComplexity,3,135,"The method 'getKeySequenceNumber(Map)' has a cognitive complexity of 17, current threshold is 15"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/blobstore/KeySequenceNumber.java,Design,CyclomaticComplexity,3,135,The method 'getKeySequenceNumber(Map)' has a cyclomatic complexity of 15.
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/blobstore/LocalFsBlobStore.java,Design,TooManyMethods,3,67,"This class has too many methods, consider refactoring it."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/blobstore/LocalFsBlobStore.java,Design,AvoidDeeplyNestedIfStmts,3,322,Deeply nested if..then statements are hard to read
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/blobstore/NimbusBlobStore.java,Design,TooManyMethods,3,48,"This class has too many methods, consider refactoring it."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/bolt/JoinBolt.java,Design,CyclomaticComplexity,3,40,The class 'JoinBolt' has a total cyclomatic complexity of 80 (highest 7).
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/bolt/JoinBolt.java,Design,GodClass,3,40,"Possible God Class (WMC=80, ATFD=34, TCC=3.678%)"
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/bolt/JoinBolt.java,Design,TooManyMethods,3,40,"This class has too many methods, consider refactoring it."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/cluster/ClusterState.java,Design,TooManyMethods,3,41,"This class has too many methods, consider refactoring it."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/cluster/ClusterUtils.java,Design,TooManyMethods,3,41,"This class has too many methods, consider refactoring it."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/cluster/IStateStorage.java,Design,TooManyMethods,3,43,"This class has too many methods, consider refactoring it."
16,1.1.0,e40d213de7067f7d3aa4d4992b81890d8ed6ff31,storm-core/src/jvm/org/apache/storm/cluster/IStormClusterState.java,Design,TooManyMethods,3,27,"This class has too many methods, consider refactoring it."
